Date,Close
1999-07-22,0.03713993728160858
1999-07-23,0.03713993728160858
1999-07-26,0.037259165197610855
1999-07-27,0.037378378212451935
1999-07-28,0.03797544538974762
1999-07-29,0.03833404928445816
1999-07-30,0.03845328465104103
1999-08-02,0.03881189599633217
1999-08-03,0.03785620629787445
1999-08-04,0.03785620629787445
1999-08-05,0.03845328465104103
1999-08-06,0.03845328465104103
1999-08-09,0.03845328465104103
1999-08-10,0.039169568568468094
1999-08-11,0.041797202080488205
1999-08-12,0.04382685571908951
1999-08-13,0.04334992915391922
1999-08-16,0.04167797788977623
1999-08-17,0.041797202080488205
1999-08-18,0.04275287687778473
1999-08-19,0.051828060299158096
1999-08-20,0.05135113745927811
1999-08-23,0.04824567213654518
1999-08-24,0.04800720885396004
1999-08-25,0.04776784032583237
1999-08-26,0.0470515601336956
1999-08-27,0.04967918619513512
1999-08-30,0.04949940741062164
1999-08-31,0.05373940244317055
1999-09-01,0.05123100429773331
1999-09-02,0.05063392221927643
1999-09-03,0.05099254474043846
1999-09-07,0.05075407400727272
1999-09-08,0.05063392221927643
1999-09-09,0.04991763457655907
1999-09-10,0.05063392221927643
1999-09-13,0.04896196722984314
1999-09-14,0.04752939194440842
1999-09-15,0.04788801074028015
1999-09-16,0.04669293388724327
1999-09-17,0.04657371714711189
1999-09-20,0.04490174725651741
1999-09-21,0.04060306400060654
1999-09-22,0.04155873879790306
1999-09-23,0.03809468448162079
1999-09-24,0.03463152050971985
1999-09-27,0.036781322211027145
1999-09-28,0.04012523964047432
1999-09-29,0.036900538951158524
1999-09-30,0.036781322211027145
1999-10-01,0.036542858928442
1999-10-04,0.037259165197610855
1999-10-05,0.040841538459062576
1999-10-06,0.04573819786310196
1999-10-07,0.04275287687778473
1999-10-08,0.04490174725651741
1999-10-11,0.043707624077796936
1999-10-12,0.04311055690050125
1999-10-13,0.041916441172361374
1999-10-14,0.04108090698719025
1999-10-15,0.040841538459062576
1999-10-18,0.03869263827800751
1999-10-19,0.03713993728160858
1999-10-20,0.03845328465104103
1999-10-21,0.04024447500705719
1999-10-22,0.04120014235377312
1999-10-25,0.039169568568468094
1999-10-26,0.04299132153391838
1999-10-27,0.04108090698719025
1999-10-28,0.039169568568468094
1999-10-29,0.04227503389120102
1999-11-01,0.04490174725651741
1999-11-02,0.04776784032583237
1999-11-03,0.05242512375116348
1999-11-04,0.05576904118061066
1999-11-05,0.0539778470993042
1999-11-08,0.05553057789802551
1999-11-09,0.05469413846731186
1999-11-10,0.05421723052859306
1999-11-11,0.05803806334733963
1999-11-12,0.06114351376891136
1999-11-15,0.05994939059019089
1999-11-16,0.06568159908056259
1999-11-17,0.06818904727697372
1999-11-18,0.06842752546072006
1999-11-19,0.08192246407270432
1999-11-22,0.08180320262908936
1999-11-23,0.07595180720090866
1999-11-24,0.07356264442205429
1999-11-26,0.073085717856884
1999-11-29,0.07045809179544449
1999-11-30,0.06615849584341049
1999-12-01,0.06950243562459946
1999-12-02,0.0746375247836113
1999-12-03,0.07284633070230484
1999-12-06,0.07487691193819046
1999-12-07,0.07236853241920471
1999-12-08,0.07559320330619812
1999-12-09,0.07332418113946915
1999-12-10,0.0724877268075943
1999-12-13,0.07224927842617035
1999-12-14,0.07105515152215958
1999-12-15,0.06878610700368881
1999-12-16,0.06830830872058868
1999-12-17,0.07189065217971802
1999-12-20,0.0778622105717659
1999-12-21,0.08120612800121307
1999-12-22,0.0831165611743927
1999-12-23,0.08861027657985687
1999-12-27,0.08526638895273209
1999-12-28,0.08502697944641113
1999-12-29,0.08789309859275818
1999-12-30,0.08861027657985687
1999-12-31,0.08968425542116165
2000-01-03,0.08944579213857651
2000-01-04,0.08705756813287735
2000-01-05,0.0841914713382721
2000-01-06,0.07869775593280792
2000-01-07,0.08001202344894409
2000-01-10,0.08263874799013138
2000-01-11,0.0792948380112648
2000-01-12,0.0772651806473732
2000-01-13,0.08048895001411438
2000-01-14,0.08395212143659592
2000-01-18,0.08753538876771927
2000-01-19,0.08669894188642502
2000-01-20,0.08646049350500107
2000-01-21,0.08550480753183365
2000-01-24,0.08168398588895798
2000-01-25,0.08096679300069809
2000-01-26,0.07762283831834793
2000-01-27,0.07356264442205429
2000-01-28,0.07141377031803131
2000-01-31,0.07081671804189682
2000-02-01,0.0724877268075943
2000-02-02,0.07451833039522171
2000-02-03,0.0757124125957489
2000-02-04,0.07750361412763596
2000-02-07,0.07272712886333466
2000-02-08,0.0761902704834938
2000-02-09,0.07810066640377045
2000-02-10,0.0941031202673912
2000-02-11,0.09553659707307816
2000-02-14,0.11082180589437485
2000-02-15,0.10652311146259308
2000-02-16,0.11141885817050934
2000-02-17,0.1153598353266716
2000-02-18,0.12873554229736328
2000-02-22,0.12515227496623993
2000-02-23,0.12586943805217743
2000-02-24,0.12467534095048904
2000-02-25,0.11691254377365112
2000-02-28,0.11607705801725388
2000-02-29,0.12228608876466751
2000-03-01,0.11870376765727997
2000-03-02,0.11070254445075989
2000-03-03,0.11249376088380814
2000-03-06,0.11177746951580048
2000-03-07,0.15918758511543274
2000-03-08,0.16050095856189728
2000-03-09,0.19164001941680908
2000-03-10,0.22546535730361938
2000-03-13,0.2851763367652893
2000-03-14,0.21041859686374664
2000-03-15,0.20182037353515625
2000-03-16,0.1799362152814865
2000-03-17,0.19083376228809357
2000-03-20,0.19071461260318756
2000-03-21,0.18127980828285217
2000-03-22,0.18259413540363312
2000-03-23,0.18581794202327728
2000-03-24,0.17805610597133636
2000-03-27,0.16635239124298096
2000-03-28,0.1539333015680313
2000-03-29,0.14378227293491364
2000-03-30,0.1429458111524582
2000-03-31,0.1614263504743576
2000-04-03,0.1487981081008911
2000-04-04,0.14330445230007172
2000-04-05,0.1751900464296341
2000-04-06,0.18331049382686615
2000-04-07,0.19596892595291138
2000-04-10,0.17865318059921265
2000-04-11,0.16802436113357544
2000-04-12,0.15058934688568115
2000-04-13,0.14413994550704956
2000-04-14,0.13145212829113007
2000-04-17,0.13816934823989868
2000-04-18,0.16265073418617249
2000-04-19,0.15488798916339874
2000-04-20,0.1540524810552597
2000-04-24,0.14640894532203674
2000-04-25,0.16241136193275452
2000-04-26,0.16073939204216003
2000-04-27,0.17387574911117554
2000-04-28,0.1702934205532074
2000-05-01,0.1757870465517044
2000-05-02,0.16898000240325928
2000-05-03,0.1662331223487854
2000-05-04,0.16826370358467102
2000-05-05,0.17602555453777313
2000-05-08,0.16957710683345795
2000-05-09,0.16718880832195282
2000-05-10,0.15070858597755432
2000-05-11,0.1571570485830307
2000-05-12,0.1523805409669876
2000-05-15,0.1628892421722412
2000-05-16,0.17960792779922485
2000-05-17,0.2111348807811737
2000-05-18,0.1968044936656952
2000-05-19,0.19513246417045593
2000-05-22,0.20779186487197876
2000-05-23,0.20611998438835144
2000-05-24,0.20349228382110596
2000-05-25,0.2006262093782425
2000-05-26,0.2016414850950241
2000-05-30,0.20994074642658234
2000-05-31,0.218061164021492
2000-06-01,0.22415202856063843
2000-06-02,0.2513803541660309
2000-06-05,0.25678321719169617
2000-06-06,0.24397611618041992
2000-06-07,0.23310887813568115
2000-06-08,0.23490004241466522
2000-06-09,0.24158693850040436
2000-06-12,0.23513849079608917
2000-06-13,0.242542564868927
2000-06-14,0.24230416119098663
2000-06-15,0.24863335490226746
2000-06-16,0.28613096475601196
2000-06-19,0.3040439188480377
2000-06-20,0.2999836206436157
2000-06-21,0.33043572306632996
2000-06-22,0.3124035596847534
2000-06-23,0.2829072177410126
2000-06-26,0.3170608580112457
2000-06-27,0.2722785174846649
2000-06-28,0.26176968216896057
2000-06-29,0.2240327000617981
2000-06-30,0.24290119111537933
2000-07-03,0.23358671367168427
2000-07-05,0.2085081934928894
2000-07-06,0.2211666852235794
2000-07-07,0.22236081957817078
2000-07-10,0.23382508754730225
2000-07-11,0.25269368290901184
2000-07-12,0.25985845923423767
2000-07-13,0.2842206060886383
2000-07-14,0.2820708751678467
2000-07-17,0.2789662182331085
2000-07-18,0.27347245812416077
2000-07-19,0.2560376524925232
2000-07-20,0.26296380162239075
2000-07-21,0.2663077414035797
2000-07-24,0.24361757934093475
2000-07-25,0.2345414161682129
2000-07-26,0.21710644662380219
2000-07-27,0.20158182084560394
2000-07-28,0.20635837316513062
2000-07-31,0.22928713262081146
2000-08-01,0.22474905848503113
2000-08-02,0.22928713262081146
2000-08-03,0.2393188625574112
2000-08-04,0.24361757934093475
2000-08-07,0.26272451877593994
2000-08-08,0.256992369890213
2000-08-09,0.24934972822666168
2000-08-10,0.25221580266952515
2000-08-11,0.24624517560005188
2000-08-14,0.24863335490226746
2000-08-15,0.2720995843410492
2000-08-16,0.2789662182331085
2000-08-17,0.2842206060886383
2000-08-18,0.2942514717578888
2000-08-21,0.2987894117832184
2000-08-22,0.27060651779174805
2000-08-23,0.2863703966140747
2000-08-24,0.29401305317878723
2000-08-25,0.28660890460014343
2000-08-28,0.29807332158088684
2000-08-29,0.2973569333553314
2000-08-30,0.2999836206436157
2000-08-31,0.30332764983177185
2000-09-01,0.3038053512573242
2000-09-05,0.3042832314968109
2000-09-06,0.2832649350166321
2000-09-07,0.2985510230064392
2000-09-08,0.28087669610977173
2000-09-11,0.2694123387336731
2000-09-12,0.267740398645401
2000-09-13,0.26762109994888306
2000-09-14,0.2651136815547943
2000-09-15,0.27090543508529663
2000-09-18,0.2550818920135498
2000-09-19,0.26296380162239075
2000-09-20,0.25436556339263916
2000-09-21,0.2652924656867981
2000-09-22,0.26989009976387024
2000-09-25,0.28923657536506653
2000-09-26,0.29616284370422363
2000-09-27,0.3124035596847534
2000-09-28,0.3219575583934784
2000-09-29,0.3128814995288849
2000-10-02,0.30547741055488586
2000-10-03,0.2889971137046814
2000-10-04,0.2856532633304596
2000-10-05,0.2789662182331085
2000-10-06,0.26153045892715454
2000-10-09,0.2672625780105591
2000-10-10,0.24696141481399536
2000-10-11,0.24911129474639893
2000-10-12,0.2393188625574112
2000-10-13,0.24887192249298096
2000-10-16,0.24313968420028687
2000-10-17,0.22546535730361938
2000-10-18,0.22188295423984528
2000-10-19,0.24337902665138245
2000-10-20,0.26606839895248413
2000-10-23,0.2600977420806885
2000-10-24,0.2517380118370056
2000-10-25,0.22976498305797577
2000-10-26,0.23955732583999634
2000-10-27,0.23406356573104858
2000-10-30,0.2175842672586441
2000-10-31,0.23746705055236816
2000-11-01,0.23740753531455994
2000-11-02,0.2555597424507141
2000-11-03,0.2722785174846649
2000-11-06,0.2932967245578766
2000-11-07,0.27347245812416077
2000-11-08,0.26535218954086304
2000-11-09,0.23764687776565552
2000-11-10,0.22474905848503113
2000-11-13,0.22570472955703735
2000-11-14,0.26702412962913513
2000-11-15,0.2635013461112976
2000-11-16,0.24696141481399536
2000-11-17,0.24218495190143585
2000-11-20,0.22355493903160095
2000-11-21,0.2192562222480774
2000-11-22,0.20779186487197876
2000-11-24,0.2197331190109253
2000-11-27,0.21232905983924866
2000-11-28,0.19650638103485107
2000-11-29,0.18438535928726196
2000-11-30,0.15476880967617035
2000-12-01,0.17005488276481628
2000-12-04,0.17268161475658417
2000-12-05,0.18390749394893646
2000-12-06,0.15763486921787262
2000-12-07,0.15476880967617035
2000-12-08,0.19011756777763367
2000-12-11,0.19011756777763367
2000-12-12,0.18486319482326508
2000-12-13,0.17053277790546417
2000-12-14,0.15882904827594757
2000-12-15,0.14306595921516418
2000-12-18,0.14778286218643188
2000-12-19,0.13661661744117737
2000-12-20,0.12180928140878677
2000-12-21,0.10652311146259308
2000-12-22,0.1339898407459259
2000-12-26,0.1284961849451065
2000-12-27,0.13709449768066406
2000-12-28,0.13781075179576874
2000-12-29,0.12521180510520935
2001-01-02,0.1144050806760788
2001-01-03,0.14951448142528534
2001-01-04,0.1667109876871109
2001-01-05,0.1417517364025116
2001-01-08,0.15524661540985107
2001-01-09,0.1583511382341385
2001-01-10,0.1693376898765564
2001-01-11,0.18342968821525574
2001-01-12,0.17960792779922485
2001-01-16,0.16551685333251953
2001-01-17,0.1714874655008316
2001-01-18,0.20438836514949799
2001-01-19,0.1989542692899704
2001-01-22,0.1910722702741623
2001-01-23,0.2101205289363861
2001-01-24,0.20922452211380005
2001-01-25,0.1882062405347824
2001-01-26,0.1941777467727661
2001-01-29,0.19513246417045593
2001-01-30,0.19943207502365112
2001-01-31,0.19728225469589233
2001-02-01,0.19829757511615753
2001-02-02,0.17913107573986053
2001-02-05,0.17889158427715302
2001-02-06,0.17984728515148163
2001-02-07,0.1714874655008316
2001-02-08,0.17053277790546417
2001-02-09,0.1693376898765564
2001-02-12,0.16480056941509247
2001-02-13,0.1698155403137207
2001-02-14,0.1822355091571808
2001-02-15,0.21567292511463165
2001-02-16,0.22737671434879303
2001-02-20,0.20468640327453613
2001-02-21,0.21400099992752075
2001-02-22,0.22307707369327545
2001-02-23,0.20767171680927277
2001-02-26,0.20301449298858643
2001-02-27,0.19083376228809357
2001-02-28,0.17077113687992096
2001-03-01,0.18426521122455597
2001-03-02,0.16653220355510712
2001-03-05,0.1681436002254486
2001-03-06,0.18438535928726196
2001-03-07,0.19919359683990479
2001-03-08,0.2058805227279663
2001-03-09,0.19131164252758026
2001-03-12,0.18438535928726196
2001-03-13,0.20635837316513062
2001-03-14,0.218061164021492
2001-03-15,0.22880928218364716
2001-03-16,0.22785452008247375
2001-03-19,0.24098995327949524
2001-03-20,0.2185390144586563
2001-03-21,0.23478084802627563
2001-03-22,0.258425772190094
2001-03-23,0.2560376524925232
2001-03-26,0.26989009976387024
2001-03-27,0.2600977420806885
2001-03-28,0.2602767050266266
2001-03-29,0.2641579806804657
2001-03-30,0.24809598922729492
2001-04-02,0.23764687776565552
2001-04-03,0.24552801251411438
2001-04-04,0.2202109843492508
2001-04-05,0.24051305651664734
2001-04-06,0.23955732583999634
2001-04-09,0.2279113531112671
2001-04-10,0.24942585825920105
2001-04-11,0.26448261737823486
2001-04-12,0.2684566378593445
2001-04-16,0.2619220018386841
2001-04-17,0.27476200461387634
2001-04-18,0.2952456772327423
2001-04-19,0.3206196129322052
2001-04-20,0.33231309056282043
2001-04-23,0.3147726058959961
2001-04-24,0.29249417781829834
2001-04-25,0.30594509840011597
2001-04-26,0.28183236718177795
2001-04-27,0.3018949627876282
2001-04-30,0.3183266222476959
2001-05-01,0.34805792570114136
2001-05-02,0.34007126092910767
2001-05-03,0.338580846786499
2001-05-04,0.34324270486831665
2001-05-07,0.3586435317993164
2001-05-08,0.33269554376602173
2001-05-09,0.3171041011810303
2001-05-10,0.3064422309398651
2001-05-11,0.2986079454421997
2001-05-14,0.3011685907840729
2001-05-15,0.3119836151599884
2001-05-16,0.32669562101364136
2001-05-17,0.3324662446975708
2001-05-18,0.32979100942611694
2001-05-21,0.344694584608078
2001-05-22,0.35501256585121155
2001-05-23,0.35199421644210815
2001-05-24,0.3571907877922058
2001-05-25,0.3504267632961273
2001-05-29,0.3360587954521179
2001-05-30,0.32979100942611694
2001-05-31,0.3271540701389313
2001-06-01,0.34526780247688293
2001-06-04,0.33991825580596924
2001-06-05,0.35776397585868835
2001-06-06,0.3592928647994995
2001-06-07,0.37958481907844543
2001-06-08,0.36972546577453613
2001-06-11,0.358910471200943
2001-06-12,0.370871901512146
2001-06-13,0.3584142327308655
2001-06-14,0.3576492667198181
2001-06-15,0.36322924494743347
2001-06-18,0.3488602638244629
2001-06-19,0.32979100942611694
2001-06-20,0.34396907687187195
2001-06-21,0.3504653573036194
2001-06-22,0.34889882802963257
2001-06-25,0.3482109308242798
2001-06-26,0.3582611680030823
2001-06-27,0.3471790552139282
2001-06-28,0.3512677550315857
2001-06-29,0.35443925857543945
2001-07-02,0.33873316645622253
2001-07-03,0.34305211901664734
2001-07-05,0.31817442178726196
2001-07-06,0.30839115381240845
2001-07-09,0.29830247163772583
2001-07-10,0.30074846744537354
2001-07-11,0.30017533898353577
2001-07-12,0.31591910123825073
2001-07-13,0.30938443541526794
2001-07-16,0.28450676798820496
2001-07-17,0.3004046082496643
2001-07-18,0.29000958800315857
2001-07-19,0.29467254877090454
2001-07-20,0.2861887514591217
2001-07-23,0.2590944766998291
2001-07-24,0.27663490176200867
2001-07-25,0.2739596366882324
2001-07-26,0.3018949627876282
2001-07-27,0.3095376193523407
2001-07-30,0.3021618127822876
2001-07-31,0.3091551959514618
2001-08-01,0.3280336856842041
2001-08-02,0.3358295261859894
2001-08-03,0.3331926465034485
2001-08-06,0.34328126907348633
2001-08-07,0.3381985127925873
2001-08-08,0.32960018515586853
2001-08-09,0.3238295018672943
2001-08-10,0.32344797253608704
2001-08-13,0.33701348304748535
2001-08-14,0.32807138562202454
2001-08-15,0.32845377922058105
2001-08-16,0.3422871530056
2001-08-17,0.32012319564819336
2001-08-20,0.31790658831596375
2001-08-21,0.31121858954429626
2001-08-22,0.3240210711956024
2001-08-23,0.3168362081050873
2001-08-24,0.3258930444717407
2001-08-27,0.3371666967868805
2001-08-28,0.3327716290950775
2001-08-29,0.32207226753234863
2001-08-30,0.32104042172431946
2001-08-31,0.3237149119377136
2001-09-04,0.30120718479156494
2001-09-05,0.30762723088264465
2001-09-06,0.29505401849746704
2001-09-07,0.29814934730529785
2001-09-10,0.289513498544693
2001-09-17,0.2597823143005371
2001-09-18,0.2441146969795227
2001-09-19,0.241133913397789
2001-09-20,0.2207273244857788
2001-09-21,0.2061290740966797
2001-09-24,0.22928713262081146
2001-09-25,0.2203448861837387
2001-09-26,0.21239599585533142
2001-09-27,0.2006262093782425
2001-09-28,0.20995089411735535
2001-10-01,0.19214259088039398
2001-10-02,0.1825125813484192
2001-10-03,0.2184344381093979
2001-10-04,0.24678899347782135
2001-10-05,0.2514518201351166
2001-10-08,0.2571069598197937
2001-10-09,0.24594897031784058
2001-10-10,0.26176968216896057
2001-10-11,0.29012438654899597
2001-10-12,0.3090030252933502
2001-10-15,0.30762723088264465
2001-10-16,0.338580846786499
2001-10-17,0.3187091052532196
2001-10-18,0.33216094970703125
2001-10-19,0.3390393853187561
2001-10-22,0.3470645546913147
2001-10-23,0.34094998240470886
2001-10-24,0.3560067415237427
2001-10-25,0.37687182426452637
2001-10-26,0.34996822476387024
2001-10-29,0.3215366005897522
2001-10-30,0.32100191712379456
2001-10-31,0.3275752067565918
2001-11-01,0.35554808378219604
2001-11-02,0.36051538586616516
2001-11-05,0.36181512475013733
2001-11-06,0.3866541087627411
2001-11-07,0.3869604170322418
2001-11-08,0.38023415207862854
2001-11-09,0.40660205483436584
2001-11-12,0.4175317883491516
2001-11-13,0.414092481136322
2001-11-14,0.4025520086288452
2001-11-15,0.40469178557395935
2001-11-16,0.4011762738227844
2001-11-19,0.39238640666007996
2001-11-20,0.38138049840927124
2001-11-21,0.3764894902706146
2001-11-23,0.38176292181015015
2001-11-26,0.4090481996536255
2001-11-27,0.4134046137332916
2001-11-28,0.39253953099250793
2001-11-29,0.4097360074520111
2001-11-30,0.41760796308517456
2001-12-03,0.41126495599746704
2001-12-04,0.4443584084510803
2001-12-05,0.48020362854003906
2001-12-06,0.4726368188858032
2001-12-07,0.45819178223609924
2001-12-10,0.4627775549888611
2001-12-11,0.47936320304870605
2001-12-12,0.49426668882369995
2001-12-13,0.4800509512424469
2001-12-14,0.5016802549362183
2001-12-17,0.5197177529335022
2001-12-18,0.5063419938087463
2001-12-19,0.49250873923301697
2001-12-20,0.47309553623199463
2001-12-21,0.4935789406299591
2001-12-24,0.505883514881134
2001-12-26,0.5182650089263916
2001-12-27,0.5302649140357971
2001-12-28,0.5175009369850159
2001-12-31,0.5113102197647095
2002-01-02,0.5143671631813049
2002-01-03,0.5480722784996033
2002-01-04,0.5320993661880493
2002-01-07,0.5178064107894897
2002-01-08,0.5239208936691284
2002-01-09,0.5167371034622192
2002-01-10,0.5043554902076721
2002-01-11,0.48203739523887634
2002-01-14,0.45673996210098267
2002-01-15,0.4993874132633209
2002-01-16,0.47989800572395325
2002-01-17,0.49671199917793274
2002-01-18,0.4876175820827484
2002-01-22,0.47538813948631287
2002-01-23,0.48433056473731995
2002-01-24,0.5016802549362183
2002-01-25,0.5003806352615356
2002-01-28,0.5196405649185181
2002-01-29,0.49418988823890686
2002-01-30,0.5001514554023743
2002-01-31,0.5024442672729492
2002-02-01,0.49013951420783997
2002-02-04,0.4670577943325043
2002-02-05,0.46247202157974243
2002-02-06,0.4740124046802521
2002-02-07,0.4586504101753235
2002-02-08,0.44114843010902405
2002-02-11,0.4655289649963379
2002-02-12,0.47538813948631287
2002-02-13,0.4692745804786682
2002-02-14,0.4750828146934509
2002-02-15,0.4383208453655243
2002-02-19,0.4092775285243988
2002-02-20,0.4306773841381073
2002-02-21,0.401252418756485
2002-02-22,0.3815336525440216
2002-02-25,0.411417156457901
2002-02-26,0.42035943269729614
2002-02-27,0.4062206745147705
2002-02-28,0.3898642361164093
2002-03-01,0.42754438519477844
2002-03-04,0.45139017701148987
2002-03-05,0.45024368166923523
2002-03-06,0.4361041188240051
2002-03-07,0.4325885772705078
2002-03-08,0.4455048739910126
2002-03-11,0.4403074383735657
2002-03-12,0.4172263443470001
2002-03-13,0.40965989232063293
2002-03-14,0.3869604170322418
2002-03-15,0.40331605076789856
2002-03-18,0.40331605076789856
2002-03-19,0.3947561979293823
2002-03-20,0.35554808378219604
2002-03-21,0.37442588806152344
2002-03-22,0.3712158501148224
2002-03-25,0.35203176736831665
2002-03-26,0.3592168092727661
2002-03-27,0.3477524220943451
2002-03-28,0.3390393853187561
2002-04-01,0.3334594666957855
2002-04-02,0.32474663853645325
2002-04-03,0.3308611810207367
2002-04-04,0.3292562663555145
2002-04-05,0.32176586985588074
2002-04-08,0.3325423300266266
2002-04-09,0.31152504682540894
2002-04-10,0.2943284511566162
2002-04-11,0.28141140937805176
2002-04-12,0.2803420424461365
2002-04-15,0.2916531562805176
2002-04-16,0.304340124130249
2002-04-17,0.30793267488479614
2002-04-18,0.3028121590614319
2002-04-19,0.28217625617980957
2002-04-22,0.283551961183548
2002-04-23,0.2720877230167389
2002-04-24,0.24824173748493195
2002-04-25,0.25787192583084106
2002-04-26,0.23211464285850525
2002-04-29,0.2707880437374115
2002-04-30,0.26604920625686646
2002-05-01,0.27086421847343445
2002-05-02,0.2599354684352875
2002-05-03,0.2503054440021515
2002-05-06,0.24075141549110413
2002-05-07,0.24678899347782135
2002-05-08,0.27514442801475525
2002-05-09,0.2633748948574066
2002-05-10,0.24365612864494324
2002-05-13,0.2584065794944763
2002-05-14,0.284086674451828
2002-05-15,0.28966575860977173
2002-05-16,0.2902012765407562
2002-05-17,0.2993728220462799
2002-05-20,0.3025828003883362
2002-05-21,0.2795009911060333
2002-05-22,0.29081210494041443
2002-05-23,0.27308088541030884
2002-05-24,0.2677311897277832
2002-05-28,0.2571069598197937
2002-05-29,0.26681408286094666
2002-05-30,0.2629161775112152
2002-05-31,0.2557312250137329
2002-06-03,0.24067528545856476
2002-06-04,0.25282761454582214
2002-06-05,0.24915890395641327
2002-06-06,0.24923516809940338
2002-06-07,0.2468661516904831
2002-06-10,0.24480250477790833
2002-06-11,0.23379670083522797
2002-06-12,0.2136194258928299
2002-06-13,0.21140268445014954
2002-06-14,0.21537670493125916
2002-06-17,0.217288076877594
2002-06-18,0.21614156663417816
2002-06-19,0.18228326737880707
2002-06-20,0.1806020885705948
2002-06-21,0.17318786680698395
2002-06-24,0.17639784514904022
2002-06-25,0.1618005484342575
2002-06-26,0.15339310467243195
2002-06-27,0.13054043054580688
2002-06-28,0.13130539655685425
2002-07-01,0.13099902868270874
2002-07-02,0.12274472415447235
2002-07-03,0.13336898386478424
2002-07-05,0.1451387107372284
2002-07-08,0.1494951695203781
2002-07-09,0.14215806126594543
2002-07-10,0.1382600963115692
2002-07-11,0.15232272446155548
2002-07-12,0.15217050909996033
2002-07-15,0.1673034280538559
2002-07-16,0.16279378533363342
2002-07-17,0.14896051585674286
2002-07-18,0.1451387107372284
